109.26
109.03
108.81
108.59
108.37
108.16
107.96
107.76
107.56
107.38
107.2
107.04
106.88
106.73
106.59
106.46
106.35
106.24
106.15
106.07
106
105.94
105.9
105.86
105.84
105.83
105.83
105.85
105.87
105.91
105.96
106.01
106.08
106.16
106.24
106.34
106.44
106.55
106.66
106.78
106.91
107.04
107.17
107.31
107.45
107.59
107.74
107.88
108.02
108.17
108.31
108.45
108.58
108.72
108.85
108.97
109.09
109.21
109.32
109.42
109.52
109.61
109.7
109.78
109.85
109.91
109.97
110.02
110.06
110.1
110.13
110.15
110.17
110.18
110.18
110.18
110.17
110.15
110.13
110.11
110.08
110.05
110.02
109.98
109.94
109.9
109.85
109.81
109.76
109.72
109.67
109.62
109.58
109.54
109.5
109.46
109.43
109.39
109.37
109.34
109.32
109.3
109.29
109.28
109.28
109.28
109.28
109.29
109.3
109.32
109.34
109.37
109.4
109.43
109.46
109.5
109.54
109.58
109.62
109.67
109.71
109.75
109.79
109.83
109.87
109.9
109.93
109.96
109.98
110
110
110
110
109.98
109.96
109.92
109.88
109.82
109.75
109.67
109.58
109.48
109.36
109.23
109.09
108.93
108.76
108.58
108.38
108.17
107.95
107.71
107.46
107.2
106.92
106.64
106.34
106.04
105.72
105.4
105.06
104.72
104.37
104.02
103.66
103.3
102.94
102.57
102.2
101.84
101.47
101.11
100.75
100.39
100.04
99.7
99.363
99.035
98.716
98.407
98.109
97.822
97.549
97.288
97.042
96.81
96.593
96.392
96.208
96.04
95.889
95.755
95.638
95.54
95.459
95.396
95.351
95.324
95.314
95.322
95.348
95.39
95.45
95.526
95.617
95.725
95.848
95.985
96.137
96.302
96.48
96.67
96.872
97.085
97.308
97.542
97.784
98.034
98.292
98.558
98.829
99.106
99.388
99.674
99.963
100.26
100.55
100.85
101.15
101.44
101.74
102.04
102.34
102.63
102.92
103.21
103.5
103.79
104.07
104.34
104.62
104.89
105.15
105.41
105.67
105.92
106.16
106.4
106.63
106.86
107.09
107.31
107.52
107.73
107.94
108.14
108.33
108.53
108.71
108.9
109.08
109.26
109.44
109.61
109.78
109.95
110.12
110.29
110.45
110.62
110.79
110.95
111.12
111.29
111.45
111.62
111.79
111.97
112.14
112.32
112.5
112.68
112.86
113.05
113.24
113.43
113.63
113.82
114.02
114.23
114.43
114.64
114.85
115.06
115.28
115.49
115.71
115.93
116.15
116.37
116.59
116.81
117.03
117.25
117.47
117.68
117.9
118.11
118.32
118.53
118.73
118.93
119.12
119.31
119.49
119.67
119.84
120.01
120.16
120.31
120.45
120.59
120.71
120.82
120.93
121.02
121.1
121.18
121.24
121.29
121.32
121.35
121.36
121.36
121.35
121.33
121.29
121.25
121.19
121.11
121.03
120.93
120.82
120.7
120.57
120.43
120.27
120.11
119.94
119.75
119.56
119.36
119.16
118.94
118.72
118.5
118.27
118.03
117.79
117.55
117.31
117.07
116.82
116.58
116.34
116.1
115.86
115.63
115.4
115.18
114.96
114.75
114.55
114.36
114.17
113.99
113.83
113.67
113.53
113.39
113.27
113.16
113.07
112.98
112.91
112.86
112.82
112.79
112.77
112.77
112.79
112.82
112.86
112.92
112.99
113.08
113.18
113.3
113.43
113.57
113.73
113.91
114.09
114.29
114.5
114.73
114.96
115.21
115.47
115.75
116.03
116.32
116.63
116.95
117.27
117.61
117.96
118.31
118.67
119.05
119.43
119.81
120.21
120.61
121.02
121.43
121.85
122.28
122.71
123.14
123.58
124.02
124.46
124.91
125.36
125.81
126.26
126.71
127.16
127.61
128.06
128.5
128.94
129.38
129.81
130.24
130.66
131.08
131.48
131.88
132.27
132.65
133.02
133.37
133.72
134.05
134.36
134.66
134.95
135.22
135.47
135.7
135.92
136.11
136.29
136.44
136.58
136.69
136.78
136.85
136.9
136.92
136.92
136.9
136.85
136.79
136.69
136.58
136.44
136.28
136.1
135.9
135.68
135.44
135.18
134.9
134.6
134.28
133.95
133.61
133.25
132.87
132.49
132.1
131.69
131.28
130.86
130.44
130.01
129.58
129.15
128.72
128.29
127.86
127.43
127.01
126.6
126.19
125.79
125.41
125.03
124.66
124.31
123.97
123.64
123.33
123.03
122.75
122.49
122.25
122.02
121.81
121.62
121.45
121.29
121.16
121.04
120.94
120.87
120.81
120.76
120.74
120.74
120.75
120.78
120.82
120.88
120.96
121.05
121.16
121.28
121.41
121.56
121.71
121.88
122.06
122.25
122.45
122.65
122.86
123.08
123.31
123.54
123.77
124.01
124.25
124.49
124.74
124.98
125.23
125.47
125.72
125.96
126.2
126.44
126.67
126.9
127.12
127.34
127.56
127.77
127.97
128.17
128.35
128.54
128.71
128.87
129.03
129.18
129.32
129.44
129.56
129.67
129.77
129.86
129.94
130
130.06
130.1
130.13
130.15
130.16
130.16
130.14
130.11
130.07
130.02
129.95
129.87
129.77
129.66
129.54
129.4
129.25
129.09
128.9
128.71
128.49
128.27
128.02
127.76
127.48
127.18
126.87
126.54
126.19
125.83
125.44
125.04
124.62
124.18
123.73
123.25
122.76
122.25
121.72
121.17
120.6
120.02
119.42
118.8
118.17
117.52
116.85
116.18
115.48
114.78
114.06
113.33
112.6
111.85
111.09
110.33
109.56
108.79
108.01
107.23
106.46
105.68
104.9
104.12
103.35
102.59
101.83
101.08
100.34
99.615
98.898
98.195
97.506
96.833
96.177
95.539
94.919
94.318
93.738
93.179
92.642
92.127
91.635
91.166
90.721
90.3
89.903
89.529
89.18
88.855
88.554
88.276
88.021
87.789
87.58
87.392
87.225
87.079
86.952
86.844
86.754
86.681
86.624
86.582
86.554
86.54
86.537
86.545
86.563
86.59
86.624
86.665
86.712
86.763
86.818
86.876
86.935
86.996
87.056
87.115
87.174
87.23
87.283
87.334
87.38
87.423
87.461
87.495
87.524
87.548
87.567
87.581
87.59
87.594
87.594
87.589
87.581
87.569
87.553
87.535
87.515
87.492
87.468
87.444
87.419
87.395
87.372
87.35
87.33
87.313
87.299
87.289
87.282
87.281
87.284
87.293
87.307
87.327
87.354
87.387
87.426
87.472
87.524
87.583
87.648
87.719
87.796
87.878
87.966
88.059
88.155
88.256
88.359
88.466
88.573
88.682
88.791
88.9
89.007
89.112
89.214
89.312
89.404
89.491
89.57
89.642
89.705
89.758
89.8
89.831
89.849
89.853
89.844
89.819
89.778
89.721
89.647
89.554
89.444
89.315
89.166
88.998
88.81
88.603
88.375
88.127
87.859
87.571
87.263
86.936
86.589
86.225
85.842
85.442
85.025
84.592
84.144
83.682
83.208
82.721
82.223
81.716
81.2
80.677
80.149
79.616
79.08
78.543
78.005
77.469
76.936
76.407
75.883
75.367
74.86
74.362
73.876
73.403
72.944
72.5
72.073
71.663
71.272
70.901
70.551
70.222
69.916
69.633
69.375
69.141
68.932
68.748
68.591
68.459
68.355
68.277
68.225
68.201
68.203
68.232
68.287
68.368
68.474
68.606
68.763
68.944
69.149
69.377
69.627
69.899
70.192
70.505
70.837
71.187
71.555
71.939
72.339
72.754
73.181
73.622
74.073
74.535
75.006
75.485
75.971
76.463
76.96
77.461
77.964
78.469
78.974
79.478
79.981
80.482
80.978
81.471
81.957
82.437
82.91
83.375
83.83
84.276
84.711
85.135
85.548
85.947
86.334
86.707
87.067
87.412
87.742
88.057
88.357
88.642
88.911
89.164
89.402
89.624
89.83
90.021
90.197
90.357
90.503
90.635
90.752
90.856
90.946
91.024
91.089
91.143
91.185
91.217
91.24
91.252
91.257
91.253
91.242
91.225
91.201
91.172
91.139
91.102
91.061
91.018
90.973
90.926
90.878
90.83
90.781
90.733
90.686
90.64
90.596
90.553
90.512
90.474
90.438
90.404
90.373
90.344
90.318
90.295
90.274
90.255
90.239
90.225
90.213
90.202
90.194
90.187
90.181
90.176
90.173
